model,provider,tokens_prompt,tokens_completion,tokens_reasoning,finish_reason,generation_time_ms,cost_total
fenn-15b,NimbusServe,2678,204,115,stop,5319,0.486200
fenn-15b,Coreline,2811,231,131,stop,3013,0.521826
fenn-15b,Fastori,2114,296,161,stop,1743,0.392442
fenn-15b,Fastori,2084,291,154,stop,1350,0.401302
fenn-15b,Steadfast,1587,321,182,stop,4250,0.326730
fenn-15b,NimbusServe,2005,216,117,stop,7620,0.377127
fenn-15b,Fastori,2099,302,162,stop,1080,0.378880
fenn-15b,Fastori,2694,288,160,stop,1332,0.503633
fenn-15b,Coreline,2452,325,181,stop,2843,0.472576
fenn-15b,Coreline,3045,387,212,stop,2130,0.506883
fenn-15b,Coreline,2331,309,168,stop,2075,0.439797
fenn-15b,Coreline,2398,238,134,stop,2911,0.389761
fenn-15b,Steadfast,3048,351,186,stop,3672,0.515301
fenn-15b,Steadfast,2776,429,225,stop,4071,0.512349
fenn-15b,Fastori,2577,423,230,stop,1370,0.454773
fenn-15b,Coreline,1988,390,206,stop,2316,0.373402
fenn-15b,Steadfast,2763,320,174,stop,3621,0.523964
fenn-15b,Steadfast,1742,410,226,stop,2610,0.344494
fenn-15b,Steadfast,2508,321,176,stop,4366,0.439166
fenn-15b,Fastori,2840,311,174,stop,1318,0.528992
fenn-15b,NimbusServe,2549,312,171,stop,5915,0.414884
fenn-15b,NimbusServe,1420,251,143,stop,4015,0.259090
fenn-15b,NimbusServe,3272,209,116,stop,5079,0.533727
fenn-15b,Coreline,2110,310,170,stop,2986,0.369904
fenn-15b,Fastori,1639,427,228,stop,1516,0.376277
fenn-15b,Coreline,1582,180,99,stop,2536,0.299456
fenn-15b,Fastori,2424,374,208,stop,1439,0.465750
fenn-15b,Fastori,2506,300,157,stop,1396,0.487874
fenn-15b,Fastori,1929,389,214,stop,1714,0.345807
fenn-15b,NimbusServe,2697,336,193,stop,4253,0.525783
fenn-15b,Fastori,2261,369,201,stop,1091,0.443289
fenn-15b,Fastori,2591,431,247,stop,1513,0.523701
fenn-15b,Coreline,2559,287,162,stop,3021,0.438603
fenn-15b,Steadfast,3054,300,165,stop,4606,0.542057
fenn-15b,NimbusServe,3196,299,162,stop,71135,0.493698
fenn-15b,Fastori,3140,403,219,stop,1313,0.587726
fenn-15b,Coreline,3230,263,150,stop,1856,0.494791
fenn-15b,Coreline,1590,363,199,stop,2770,0.329413
fenn-15b,Coreline,2639,318,174,stop,2409,0.451767
fenn-15b,Fastori,2170,245,134,stop,7907,0.403719
fenn-15b,Fastori,2187,379,208,stop,1170,0.433317
fenn-15b,Steadfast,3168,334,182,stop,4861,0.585073
fenn-15b,NimbusServe,3405,447,253,stop,6154,0.626415
fenn-15b,Steadfast,2158,345,185,stop,3722,0.402636
fenn-15b,Steadfast,2682,343,186,stop,3570,0.503369
fenn-15b,Steadfast,2446,367,202,stop,4172,0.409459
fenn-15b,Steadfast,2506,320,180,stop,3397,0.417961
fenn-15b,NimbusServe,1853,338,179,stop,5748,0.338779
fenn-15b,NimbusServe,1858,279,152,stop,7060,0.332433
fenn-15b,Coreline,2139,361,196,stop,1594,0.375464
fenn-15b,Steadfast,2185,342,187,stop,3741,0.408261
fenn-15b,Coreline,3172,285,161,stop,2412,0.566019
fenn-15b,NimbusServe,1858,361,199,stop,6391,0.363762
fenn-15b,NimbusServe,2166,325,178,stop,6341,0.402059
fenn-15b,Fastori,2162,240,131,stop,1211,0.395302
fenn-15b,NimbusServe,1816,280,153,stop,6492,0.356007
fenn-15b,Steadfast,1423,318,179,stop,4360,0.264977
fenn-15b,Coreline,1877,329,181,stop,1941,0.387041
fenn-15b,Steadfast,2750,410,227,stop,4255,0.491205
fenn-15b,Fastori,1132,238,130,stop,1672,0.243973
fenn-15b,Fastori,2550,262,149,stop,1334,0.458933
fenn-15b,Steadfast,2254,244,139,stop,4951,0.374742
fenn-15b,NimbusServe,1860,357,195,stop,4229,0.355122
fenn-15b,Fastori,2228,309,173,stop,1530,0.446707
fenn-15b,Coreline,2270,277,152,stop,2626,0.435268
fenn-15b,Steadfast,2439,296,166,stop,3463,0.475649
fenn-15b,Coreline,2008,214,117,stop,2836,0.360391
fenn-15b,NimbusServe,1759,226,122,stop,6485,0.345232
fenn-15b,Coreline,2385,287,155,stop,2082,0.438365
fenn-15b,NimbusServe,1417,275,156,stop,5393,0.283339
fenn-15b,Coreline,2613,342,186,stop,1949,0.484663
fenn-15b,Coreline,2414,312,176,stop,1941,0.469684
fenn-15b,NimbusServe,3753,248,128,stop,6180,0.680978
fenn-15b,Fastori,2441,252,138,stop,1287,0.426357
fenn-15b,Fastori,1755,283,164,stop,1028,0.334560
fenn-15b,Steadfast,2731,426,232,stop,17708,0.510883
fenn-15b,Fastori,2751,326,184,stop,1661,0.461763
fenn-15b,NimbusServe,3254,319,180,stop,3805,0.599666
fenn-15b,Fastori,2503,407,228,stop,1524,0.448828
fenn-15b,Coreline,1718,429,227,stop,2738,0.367482
fenn-15b,Steadfast,2045,233,133,stop,11575,0.342361
fenn-15b,Coreline,2385,364,202,stop,2615,0.452728
fenn-15b,Steadfast,1711,352,189,stop,3260,0.305423
fenn-15b,Coreline,1349,293,159,stop,2093,0.288426
fenn-15b,Steadfast,3017,328,181,stop,4721,0.566127
fenn-15b,Fastori,2052,462,247,stop,1377,0.381472
fenn-15b,Fastori,2756,310,170,stop,1469,0.529074
fenn-15b,NimbusServe,2583,255,139,stop,6234,0.427966
fenn-15b,Fastori,2123,332,179,stop,1554,0.375472
fenn-15b,Coreline,2848,280,158,stop,16523,0.494225
fenn-15b,Coreline,1996,298,164,stop,1993,0.333625
fenn-15b,Coreline,1726,385,205,stop,2668,0.331178
fenn-15b,Fastori,2494,339,184,stop,1176,0.458492
fenn-15b,Fastori,3245,330,178,stop,1050,0.587736
fenn-15b,Fastori,2440,258,136,stop,1268,0.407444
fenn-15b,Steadfast,2225,430,233,stop,4623,0.475254
fenn-15b,Fastori,2042,378,210,stop,1280,0.433273
fenn-15b,Fastori,1959,265,147,stop,1609,0.334864
fenn-15b,Fastori,2449,397,215,stop,1681,0.449837
fenn-15b,Coreline,1519,439,245,stop,2488,0.344321
fenn-15b,Fastori,2353,323,179,stop,1504,0.445919
fenn-15b,NimbusServe,2625,245,137,stop,5940,0.468095
fenn-15b,Steadfast,3193,373,201,stop,4198,0.555931
fenn-15b,Coreline,2893,224,122,stop,1912,0.467735
fenn-15b,Steadfast,2979,392,204,stop,4052,0.501496
fenn-15b,NimbusServe,1474,280,153,stop,6234,0.266139
fenn-15b,Fastori,1733,460,247,stop,1362,0.352518
fenn-15b,Steadfast,3028,442,243,stop,3217,0.507223
fenn-15b,Fastori,2864,301,167,stop,1178,0.483938
fenn-15b,Steadfast,3090,404,224,stop,4505,0.532355
fenn-15b,Fastori,2938,384,211,stop,1507,0.553199
fenn-15b,Steadfast,1634,354,202,stop,2916,0.353394
fenn-15b,Steadfast,2220,440,232,stop,4314,0.431456
fenn-15b,NimbusServe,2820,374,200,stop,6629,0.491180
fenn-15b,NimbusServe,2244,327,181,stop,5570,0.379184
fenn-15b,Steadfast,1459,383,206,stop,4309,0.305588
fenn-15b,NimbusServe,2620,422,234,stop,5819,0.468081
fenn-15b,Coreline,2309,281,150,stop,2392,0.414822
fenn-15b,Steadfast,1654,339,184,stop,3241,0.312867
fenn-15b,Coreline,1232,307,169,stop,2631,0.244178
fenn-15b,Steadfast,2083,288,157,stop,3807,0.356343
fenn-15b,Steadfast,2360,354,194,stop,3571,0.401455
fenn-15b,Fastori,2610,433,237,stop,1691,0.516534
fenn-15b,Steadfast,1556,332,178,stop,4257,0.316008
fenn-15b,Steadfast,2306,337,183,stop,3930,0.437268
fenn-15b,Coreline,2930,333,185,stop,2164,0.533655
fenn-15b,NimbusServe,2214,296,163,stop,65303,0.407176
fenn-15b,Coreline,2753,387,214,stop,2916,0.464169
fenn-15b,NimbusServe,3483,213,120,stop,59471,0.579306
fenn-15b,Steadfast,2419,243,132,stop,2661,0.458182
fenn-15b,Steadfast,3463,336,187,stop,4717,0.633451
fenn-15b,Fastori,2138,305,164,stop,1317,0.404762
fenn-15b,Coreline,1861,215,113,stop,2736,0.317921
fenn-15b,Fastori,2617,351,193,stop,1541,0.511852
fenn-15b,NimbusServe,2882,395,220,stop,6402,0.549199
fenn-15b,NimbusServe,1872,329,180,stop,4623,0.389477
fenn-15b,NimbusServe,2164,348,183,stop,5762,0.436981
fenn-15b,Steadfast,3525,396,216,stop,4663,0.644032
fenn-15b,Steadfast,2094,377,211,stop,4558,0.368948
fenn-15b,Fastori,1956,271,154,stop,1522,0.337806
fenn-15b,Fastori,2108,358,195,stop,1322,0.410992
fenn-15b,Steadfast,1982,179,99,stop,3771,0.315004
fenn-15b,Steadfast,2022,397,225,stop,3527,0.411124
fenn-15b,Coreline,1913,359,198,stop,2235,0.342852
fenn-15b,Steadfast,1544,257,137,stop,4410,0.282791
fenn-15b,Fastori,1180,336,191,stop,1677,0.247612
fenn-15b,Coreline,2545,374,201,stop,2252,0.479599
fenn-15b,Steadfast,2978,376,201,stop,4095,0.512829
fenn-15b,Steadfast,2255,359,201,stop,4824,0.432151
fenn-15b,Coreline,2166,207,112,stop,2339,0.408357
fenn-15b,NimbusServe,3189,333,176,stop,5891,0.508406
fenn-15b,Coreline,2239,327,182,stop,2471,0.406598
fenn-15b,Coreline,2336,330,181,stop,2465,0.412466
fenn-15b,Fastori,2586,342,194,stop,1395,0.476361
fenn-15b,NimbusServe,2826,388,220,stop,7088,0.466985
fenn-15b,Fastori,1806,251,138,stop,1570,0.358378
fenn-15b,Coreline,2748,334,188,stop,2695,0.520750
fenn-15b,NimbusServe,3419,327,175,stop,7362,0.613408
fenn-15b,Coreline,2555,244,131,stop,2912,0.464957
fenn-15b,Steadfast,2864,238,135,stop,4442,0.496196
fenn-15b,NimbusServe,3182,384,208,stop,5761,0.549980
fenn-15b,Fastori,1916,348,190,stop,1252,0.398658
fenn-15b,Coreline,1785,284,160,stop,2470,0.332151
fenn-15b,Coreline,2184,365,202,stop,2865,0.415963
fenn-15b,Fastori,2940,379,206,stop,1690,0.540230
fenn-15b,Fastori,2636,360,196,stop,1045,0.515136
fenn-15b,Coreline,2280,240,133,stop,2350,0.391234
fenn-15b,Fastori,2481,418,231,stop,1397,0.499695
fenn-15b,Coreline,3540,231,127,stop,2583,0.623058
fenn-15b,Fastori,2726,187,103,stop,1421,0.490739
fenn-15b,Steadfast,1931,224,127,stop,4698,0.311027
fenn-15b,NimbusServe,2021,389,213,stop,5700,0.413849
fenn-15b,Coreline,2218,312,175,stop,2980,0.413635
fenn-15b,Steadfast,1756,385,215,stop,3479,0.333857
fenn-15b,Coreline,2613,235,131,stop,2755,0.455932
fenn-15b,Fastori,2167,440,236,stop,1327,0.426015
fenn-15b,Fastori,2163,301,160,stop,1520,0.395684
fenn-15b,Fastori,1527,334,184,stop,1326,0.292468
fenn-15b,Steadfast,2446,354,194,stop,3682,0.459902
fenn-15b,Fastori,1937,338,185,stop,1353,0.380315
fenn-15b,Steadfast,2979,321,177,stop,4822,0.487610
fenn-15b,NimbusServe,2310,345,190,stop,5910,0.390165
fenn-15b,Steadfast,1755,273,151,stop,3511,0.314973
fenn-15b,NimbusServe,1751,371,205,stop,6583,0.362306
fenn-15b,Coreline,3182,237,132,stop,2994,0.492169
fenn-15b,NimbusServe,1807,363,208,stop,5720,0.321044
fenn-15b,Steadfast,1891,357,191,stop,4201,0.381283
fenn-15b,Coreline,2757,454,258,stop,2172,0.515683
fenn-15b,Coreline,2743,344,186,stop,1803,0.471586
fenn-15b,Fastori,1973,332,180,stop,1438,0.357271
fenn-15b,Fastori,2582,321,181,stop,1182,0.508212
fenn-15b,NimbusServe,2427,234,128,stop,5399,0.390855
fenn-15b,Coreline,1581,335,191,stop,2566,0.337635
fenn-15b,Fastori,3255,425,243,stop,1487,0.635000
fenn-15b,Fastori,2482,487,274,stop,1148,0.502752
fenn-15b,NimbusServe,2937,374,215,stop,6770,0.551510
fenn-15b,Steadfast,2906,369,202,stop,2405,0.561991
fenn-15b,Steadfast,2300,384,219,stop,4214,0.423052
fenn-15b,Fastori,1993,353,185,stop,1530,0.406599
fenn-15b,Fastori,2047,373,207,stop,1458,0.386481
fenn-15b,NimbusServe,1949,345,188,stop,5215,0.375302
fenn-15b,Fastori,2420,364,193,stop,1682,0.412787
fenn-15b,Coreline,2699,421,238,stop,1995,0.533245
fenn-15b,Coreline,2403,301,167,stop,2570,0.396568
fenn-15b,Fastori,1561,274,147,stop,1355,0.292008
fenn-15b,Fastori,2266,202,111,stop,1384,0.349116
fenn-15b,Fastori,2203,344,184,stop,1514,0.374361
fenn-15b,Steadfast,2411,368,200,stop,4232,0.421555
fenn-15b,Coreline,2028,267,149,stop,2300,0.341419
fenn-15b,NimbusServe,1458,262,139,stop,5050,0.306638
fenn-15b,Steadfast,2906,296,166,stop,3919,0.462615
fenn-15b,NimbusServe,2812,382,212,stop,113206,0.487361
fenn-15b,Coreline,2757,271,148,stop,8443,0.512178
fenn-15b,Fastori,2724,417,229,stop,973,0.470822
fenn-15b,Fastori,1698,335,176,stop,1765,0.302156
fenn-15b,Steadfast,2258,350,187,stop,3708,0.413887
fenn-15b,Fastori,2386,268,149,stop,1726,0.427621
fenn-15b,Fastori,3417,275,155,stop,1685,0.526533
fenn-15b,Fastori,2297,242,135,stop,1398,0.367804
fenn-15b,Steadfast,2048,343,191,stop,3730,0.359543
fenn-15b,Coreline,3252,308,169,stop,2854,0.505382
fenn-15b,Fastori,2884,280,153,stop,1354,0.460225
fenn-15b,Coreline,2338,255,143,stop,2600,0.422042
fenn-15b,Coreline,1735,348,185,stop,2336,0.364217
fenn-15b,Steadfast,2604,339,184,stop,3443,0.498516
fenn-15b,Coreline,1603,265,147,stop,2958,0.303670
fenn-15b,Steadfast,2032,300,169,stop,4832,0.350279
fenn-15b,Steadfast,2900,271,151,stop,4958,0.516187
fenn-15b,Coreline,3232,255,139,stop,2663,0.531569
fenn-15b,Fastori,2296,223,121,stop,1045,0.388881
fenn-15b,NimbusServe,2846,236,126,stop,5772,0.481820
fenn-15b,Fastori,2676,377,210,stop,1569,0.472554
fenn-15b,Steadfast,2313,390,214,stop,3420,0.404910
fenn-15b,NimbusServe,2129,293,156,stop,7401,0.401131
fenn-15b,Steadfast,2928,187,100,stop,4429,0.453365
fenn-15b,Steadfast,3130,345,181,stop,3242,0.553708
fenn-15b,Fastori,1678,324,175,stop,1268,0.356999
fenn-15b,Coreline,1833,373,203,stop,2564,0.364912
fenn-15b,NimbusServe,2522,380,200,stop,5116,0.431736
fenn-15b,NimbusServe,2502,344,185,stop,95729,0.439623
fenn-15b,Fastori,1667,282,150,stop,1221,0.307299
fenn-15b,Fastori,2844,274,148,stop,1437,0.480376
fenn-15b,NimbusServe,2855,317,175,stop,6713,0.496668
fenn-15b,Fastori,2537,302,164,stop,1720,0.420794
fenn-15b,Coreline,1510,327,179,stop,2921,0.272752
fenn-15b,Coreline,2426,419,229,stop,2729,0.457350
fenn-15b,Fastori,2665,442,244,stop,1296,0.460478
fenn-15b,Coreline,1907,348,185,stop,2635,0.395894
fenn-15b,Coreline,2658,410,222,stop,1855,0.523414
fenn-15b,Fastori,3445,332,178,stop,1705,0.583495
fenn-15b,NimbusServe,2909,245,135,stop,54546,0.477081
fenn-15b,Fastori,1917,225,126,stop,1374,0.307355
fenn-15b,Coreline,2848,189,105,stop,2464,0.438342
fenn-15b,Steadfast,2718,265,143,stop,3738,0.511064
fenn-15b,NimbusServe,1693,257,141,stop,5497,0.294459
fenn-15b,Fastori,2357,435,243,stop,1063,0.438698
fenn-15b,Coreline,3288,329,176,stop,2823,0.585500
fenn-15b,Fastori,1869,399,213,stop,1508,0.398451
fenn-15b,Fastori,3016,349,185,stop,6382,0.492091
fenn-15b,Steadfast,3003,252,144,stop,4207,0.516393
fenn-15b,Steadfast,2950,368,205,stop,3323,0.492082
fenn-15b,Fastori,2171,277,153,stop,1586,0.377654
fenn-15b,Fastori,2085,321,176,stop,1197,0.401536
fenn-15b,Steadfast,2719,297,160,stop,4786,0.486398
fenn-15b,Coreline,2439,301,166,stop,2249,0.434281
fenn-15b,Fastori,2373,321,171,stop,1508,0.421827
fenn-15b,Fastori,3062,249,136,stop,1385,0.504947
fenn-15b,Steadfast,2787,308,169,stop,3861,0.458534
fenn-15b,NimbusServe,3030,315,169,stop,100348,0.556249
fenn-15b,Fastori,2115,412,227,stop,1167,0.452543
fenn-15b,Coreline,2850,252,134,stop,2803,0.524294
fenn-15b,NimbusServe,3103,234,130,stop,5647,0.522684
fenn-15b,Coreline,1966,326,174,stop,2382,0.372636
fenn-15b,NimbusServe,2715,384,216,stop,6452,0.500274
fenn-15b,Coreline,1864,274,149,stop,2032,0.359258
fenn-15b,Coreline,2086,351,195,stop,2211,0.426115
fenn-15b,NimbusServe,2673,308,163,stop,5187,0.488268
fenn-15b,Fastori,3027,297,170,stop,1101,0.485028
fenn-15b,NimbusServe,3174,221,122,stop,4033,0.529816
fenn-15b,Coreline,3243,288,162,stop,2626,0.602083
fenn-15b,Fastori,2719,264,151,stop,1643,0.492745
fenn-15b,NimbusServe,2215,382,209,stop,6453,0.457115
fenn-15b,NimbusServe,1737,214,121,stop,4679,0.328744
fenn-15b,Steadfast,2147,407,225,stop,3257,0.409201
fenn-15b,Steadfast,1838,286,156,stop,3442,0.329336
fenn-15b,Coreline,974,268,146,stop,2434,0.189503
fenn-15b,Fastori,2299,264,148,stop,1091,0.379016
fenn-15b,Steadfast,2879,269,149,stop,4551,0.502096
fenn-15b,Steadfast,2568,353,196,stop,4119,0.496413
fenn-15b,Fastori,2358,282,152,stop,1608,0.416886
fenn-15b,Steadfast,1939,342,195,stop,3372,0.386154
fenn-15b,Steadfast,2322,400,218,stop,15515,0.473302
fenn-15b,Steadfast,949,292,158,stop,3289,0.224093
fenn-15b,Steadfast,1691,244,134,stop,4461,0.320508
fenn-15b,Steadfast,2205,231,128,stop,3599,0.411884
fenn-15b,Steadfast,2331,375,204,stop,3578,0.405223
fenn-15b,Steadfast,1192,279,153,stop,3534,0.245979
fenn-15b,Fastori,1903,258,143,stop,1109,0.334761
fenn-15b,Fastori,1694,267,145,stop,1890,0.330232
fenn-15b,Coreline,3152,385,205,stop,2424,0.524658
fenn-15b,Fastori,2094,407,214,stop,1363,0.385433
fenn-15b,Fastori,2559,345,187,stop,1413,0.468564
fenn-15b,Coreline,3261,295,159,stop,2691,0.541323
fenn-15b,NimbusServe,2854,254,136,stop,5237,0.459087
fenn-15b,Steadfast,2821,244,133,stop,2969,0.441629
fenn-15b,Steadfast,1996,347,191,stop,2929,0.366746
fenn-15b,NimbusServe,2500,309,170,stop,6157,0.416975
fenn-15b,Steadfast,2801,338,189,stop,4531,0.463379
fenn-15b,NimbusServe,3753,375,205,stop,4924,0.684758
fenn-15b,NimbusServe,2449,213,121,stop,6289,0.390957
fenn-15b,Coreline,1952,205,111,stop,2675,0.320559
fenn-15b,Fastori,2852,350,200,stop,1439,0.546625
fenn-15b,Fastori,1483,325,184,stop,1635,0.284296
fenn-15b,Steadfast,3145,414,220,stop,3769,0.568420
fenn-15b,Coreline,2447,230,124,stop,3120,0.397079
fenn-15b,Fastori,2899,254,140,stop,1363,0.502626
fenn-15b,NimbusServe,2322,342,194,stop,5352,0.443855
fenn-15b,Coreline,2174,278,153,stop,2796,0.421350
fenn-15b,Coreline,2267,359,202,stop,1785,0.388573
fenn-15b,Fastori,1507,296,160,stop,1399,0.297128
fenn-15b,Fastori,2727,332,180,length,6996,0.534155
fenn-15b,NimbusServe,2222,299,160,stop,54214,0.398419
fenn-15b,Steadfast,3008,125,69,stop,3684,0.526088
fenn-15b,Coreline,2435,338,184,stop,2747,0.465299
fenn-15b,Steadfast,1864,333,180,stop,20494,0.335053
fenn-15b,Steadfast,2230,375,206,stop,4545,0.409805
fenn-15b,Steadfast,2008,267,151,stop,3929,0.393122
fenn-15b,Coreline,2293,202,111,stop,2455,0.354085
fenn-15b,Coreline,2114,335,184,stop,1933,0.386420
fenn-15b,Steadfast,2940,330,183,stop,3756,0.513784
fenn-15b,Coreline,3007,353,204,stop,2698,0.538949
fenn-15b,NimbusServe,3345,219,121,stop,6040,0.499348
fenn-15b,NimbusServe,1821,345,187,stop,113675,0.364085
fenn-15b,NimbusServe,2851,295,165,stop,70483,0.529030
fenn-15b,Steadfast,1024,276,155,stop,4611,0.197333
fenn-15b,Fastori,2348,336,186,stop,1334,0.399456
fenn-15b,Coreline,2860,270,148,stop,2614,0.497512
fenn-15b,Fastori,3061,287,157,stop,1295,0.482440
fenn-15b,NimbusServe,2709,266,140,stop,71315,0.490053
fenn-15b,Coreline,2965,327,182,stop,2805,0.556398
fenn-15b,Steadfast,2184,314,174,stop,3783,0.398164
fenn-15b,Fastori,2153,359,205,stop,1416,0.376815
fenn-15b,Steadfast,2919,378,219,stop,4316,0.504922
fenn-15b,Fastori,2114,336,184,stop,1446,0.385373
fenn-15b,Steadfast,2695,179,99,stop,4014,0.480728
fenn-15b,Steadfast,2614,347,195,stop,4219,0.494967
fenn-15b,NimbusServe,2152,444,236,stop,6598,0.412294
fenn-15b,Coreline,2228,231,126,stop,2686,0.374341
fenn-15b,Steadfast,1996,221,121,stop,3367,0.384570
fenn-15b,Steadfast,1711,392,226,stop,4711,0.328035
fenn-15b,Coreline,3102,292,155,stop,2311,0.550926
fenn-15b,Coreline,2127,189,105,stop,3332,0.363370
fenn-15b,Coreline,2088,367,208,stop,2353,0.375272
fenn-15b,Fastori,2033,413,228,stop,1386,0.392077
fenn-15b,NimbusServe,2461,227,123,stop,5410,0.389168
fenn-15b,Fastori,3072,314,168,stop,1333,0.494722
fenn-15b,Coreline,2609,318,182,stop,2986,0.459967
fenn-15b,Coreline,997,351,190,stop,2931,0.239809
fenn-15b,Steadfast,2258,333,183,stop,4208,0.411156
fenn-15b,NimbusServe,2795,278,148,stop,5370,0.448144
fenn-15b,Fastori,3402,368,206,stop,10667,0.563746
fenn-15b,Steadfast,2543,222,121,stop,4108,0.443207
fenn-15b,Fastori,1983,350,191,stop,1692,0.398879
fenn-15b,Fastori,2830,268,150,stop,1171,0.475972
fenn-15b,NimbusServe,2310,374,202,stop,5694,0.423393
fenn-15b,Coreline,2221,309,167,stop,2061,0.434653
fenn-15b,Coreline,2278,252,138,stop,2987,0.390248
fenn-15b,NimbusServe,1850,326,184,stop,5849,0.341316
fenn-15b,NimbusServe,2280,246,133,stop,6818,0.377156
fenn-15b,NimbusServe,1950,350,198,stop,84354,0.407489
fenn-15b,Coreline,2834,238,131,stop,2866,0.492138
fenn-15b,Fastori,2726,291,155,stop,1335,0.479231
fenn-15b,Steadfast,2449,300,163,stop,3402,0.464438
fenn-15b,Coreline,2811,327,175,stop,2546,0.541416
fenn-15b,Fastori,3018,217,119,stop,1110,0.510651
fenn-15b,Fastori,2888,336,180,stop,1503,0.502305
fenn-15b,Coreline,1941,310,177,stop,2307,0.395858
fenn-15b,Steadfast,1741,313,174,stop,4569,0.339595
fenn-15b,Fastori,2902,316,169,stop,1466,0.555115
fenn-15b,Steadfast,2257,272,154,stop,3442,0.376017
fenn-15b,Steadfast,3309,237,126,stop,4060,0.548673
fenn-15b,Coreline,2697,320,172,stop,2383,0.461666
fenn-15b,NimbusServe,2163,229,129,stop,5092,0.412732
fenn-15b,NimbusServe,1553,215,123,stop,111948,0.270593
fenn-15b,Coreline,3385,321,179,stop,2723,0.561487
fenn-15b,NimbusServe,2779,313,171,stop,7444,0.476086
fenn-15b,Fastori,1468,290,153,stop,1315,0.259973
fenn-15b,Steadfast,1708,375,211,stop,24597,0.342922
fenn-15b,Steadfast,1671,367,201,stop,3740,0.316016
fenn-15b,Coreline,2905,332,178,stop,2406,0.556275
fenn-15b,Fastori,2393,375,210,stop,1356,0.424735
fenn-15b,Fastori,2683,398,226,stop,1126,0.501404
fenn-15b,Steadfast,1086,295,161,stop,2664,0.244087
fenn-15b,Coreline,1650,450,251,stop,2970,0.383132
fenn-15b,Steadfast,2245,368,206,stop,4942,0.462821
fenn-15b,Coreline,1260,388,209,stop,2243,0.292734
fenn-15b,NimbusServe,2698,388,217,stop,4608,0.544717
fenn-15b,Fastori,2979,325,178,stop,1556,0.496221
fenn-15b,Fastori,2435,241,130,stop,1151,0.418610
fenn-15b,Steadfast,2101,397,214,stop,3944,0.366943
fenn-15b,NimbusServe,1999,277,153,stop,5910,0.377486
fenn-15b,Steadfast,2443,310,171,stop,3293,0.452804
fenn-15b,NimbusServe,1636,307,170,stop,6831,0.294734
fenn-15b,Coreline,2873,319,180,stop,2378,0.519856
fenn-15b,NimbusServe,2292,241,133,stop,5081,0.417651
fenn-15b,NimbusServe,1911,394,223,stop,5193,0.353535
fenn-15b,Fastori,2263,356,194,stop,1743,0.412576
fenn-15b,Coreline,2189,396,226,stop,2740,0.441253
fenn-15b,Fastori,3018,406,222,stop,1224,0.565474
fenn-15b,NimbusServe,1790,345,194,stop,6440,0.315398
fenn-15b,Coreline,1951,252,143,stop,2457,0.369379
fenn-15b,NimbusServe,1931,319,172,stop,5691,0.344139
fenn-15b,Fastori,3071,339,189,stop,1521,0.585013
fenn-15b,NimbusServe,2199,288,152,stop,5529,0.426413
fenn-15b,Steadfast,3346,354,189,stop,4680,0.569261
fenn-15b,Steadfast,2316,229,124,stop,3846,0.360580
fenn-15b,Steadfast,2249,232,125,stop,2894,0.392931
fenn-15b,Coreline,2376,424,237,stop,2529,0.424779
fenn-15b,Fastori,1891,453,247,stop,1458,0.386350
fenn-15b,Coreline,2415,411,219,stop,2656,0.467141
fenn-15b,Steadfast,2930,395,215,stop,3439,0.543924
fenn-15b,Coreline,2371,327,179,stop,2139,0.421414
fenn-15b,NimbusServe,1801,256,135,stop,113464,0.319623
fenn-15b,NimbusServe,2438,464,266,stop,6156,0.487522
fenn-15b,Fastori,2368,297,166,stop,1280,0.420559
fenn-15b,Coreline,2068,355,194,stop,2294,0.358752
fenn-15b,NimbusServe,3109,204,114,stop,5674,0.475948
fenn-15b,NimbusServe,1745,343,184,stop,6807,0.313380
fenn-15b,Coreline,2652,350,199,stop,2782,0.469489
fenn-15b,Steadfast,2629,288,160,stop,2529,0.449643
